fdate,fundname,return
2004-12-31,FIDELITY HIGH INCOME FUN,33.140911782119595
2005-03-31,FIDELITY HIGH INCOME FUN,-8.393551973318512
2005-06-30,FIDELITY HIGH INCOME FUN,11.583063646170443
2005-12-31,FIDELITY HIGH INCOME FUN,-10.738023305999137
2006-03-31,FIDELITY HIGH INCOME FUN,-21.998839570641127
2006-06-30,FIDELITY HIGH INCOME FUN,-8.122884665451718
2006-12-31,FIDELITY HIGH INCOME FUN,9.256635496363462
1999-06-30,FIDELITY INTL GROWTH & I,41.5585921067727
1999-12-31,FIDELITY INTL GROWTH & I,19.530862335904406
2000-03-31,FIDELITY INTL GROWTH & I,2.355833548477943
2000-06-30,FIDELITY INTL GROWTH & I,-43.54343061439362
2000-12-31,FIDELITY INTL GROWTH & I,-1.9407685634005887
2001-03-31,FIDELITY INTL GROWTH & I,-21.67856255299242
2001-06-30,FIDELITY INTL GROWTH & I,5.312417782184756
2001-12-31,FIDELITY INTL GROWTH & I,2.5705175616393583
2002-03-31,FIDELITY INTL GROWTH & I,1.323643244173035
2002-06-30,FIDELITY INTL GROWTH & I,-27.934028809343925
2002-12-31,FIDELITY INTL GROWTH & I,-1.8088016170470813
2003-03-31,FIDELITY INTL GROWTH & I,-3.439068206596662
2003-06-30,FIDELITY INTL GROWTH & I,26.857074706611954
2003-12-31,FIDELITY INTL GROWTH & I,31.672236526976867
2004-03-31,FIDELITY INTL GROWTH & I,-0.2461069044148753
2004-06-30,FIDELITY INTL GROWTH & I,-9.716500099856868
2004-12-31,FIDELITY INTL GROWTH & I,2.0687084862795477
2005-03-31,FIDELITY INTL GROWTH & I,36.110695347245965
2005-06-30,FIDELITY INTL GROWTH & I,2.9810442301296898
2005-12-31,FIDELITY INTL GROWTH & I,14.066299817436548
2006-03-31,FIDELITY INTL GROWTH & I,9.93131048363503
2006-06-30,FIDELITY INTL GROWTH & I,-19.71265556380093
2006-12-31,FIDELITY INTL GROWTH & I,35.76657524836989
1999-06-30,FIDELITY LARGE CAP STOCK,-3.375340894716703
1999-12-31,FIDELITY LARGE CAP STOCK,10.545801024236006
2000-03-31,FIDELITY LARGE CAP STOCK,-3.041102045233972
2000-12-31,FIDELITY LARGE CAP STOCK,-25.115031452554604
2001-03-31,FIDELITY LARGE CAP STOCK,-21.992613470305542
2001-06-30,FIDELITY LARGE CAP STOCK,8.31460328184989
2001-12-31,FIDELITY LARGE CAP STOCK,-4.222319381023751
2002-03-31,FIDELITY LARGE CAP STOCK,1.5637911411154055
2002-06-30,FIDELITY LARGE CAP STOCK,-10.226914535425186
2002-12-31,FIDELITY LARGE CAP STOCK,0.6225864306166575
2003-03-31,FIDELITY LARGE CAP STOCK,-4.784768175389282
2003-06-30,FIDELITY LARGE CAP STOCK,12.7133137438474
2003-12-31,FIDELITY LARGE CAP STOCK,7.81813705226093
2004-03-31,FIDELITY LARGE CAP STOCK,0.026552806166451032
2004-06-30,FIDELITY LARGE CAP STOCK,-3.840067885292554
2004-12-31,FIDELITY LARGE CAP STOCK,5.861001939820429
2005-03-31,FIDELITY LARGE CAP STOCK,-3.7645206965415836
2005-06-30,FIDELITY LARGE CAP STOCK,0.9483330289037754
2005-12-31,FIDELITY LARGE CAP STOCK,16.678569451977467
2006-03-31,FIDELITY LARGE CAP STOCK,-2.5329348961298175
2006-06-30,FIDELITY LARGE CAP STOCK,-3.319069727291357
2006-12-31,FIDELITY LARGE CAP STOCK,6.634711918000345
1999-06-30,FIDELITY LATIN AMERICA F,20.77636939239277
1999-12-31,FIDELITY LATIN AMERICA F,11.741471545637806
2000-03-31,FIDELITY LATIN AMERICA F,-8.728596732926587
2000-06-30,FIDELITY LATIN AMERICA F,-11.335472553801397
2000-12-31,FIDELITY LATIN AMERICA F,-5.212424892248252
2001-03-31,FIDELITY LATIN AMERICA F,-9.717583957123425
2001-06-30,FIDELITY LATIN AMERICA F,12.033418854022782
2001-12-31,FIDELITY LATIN AMERICA F,-18.636013345865504
2002-03-31,FIDELITY LATIN AMERICA F,5.376746752862798
2002-06-30,FIDELITY LATIN AMERICA F,7.41242973076883
2002-12-31,FIDELITY LATIN AMERICA F,-13.372068127957714
2003-03-31,FIDELITY LATIN AMERICA F,-5.0537590422231755
2003-06-30,FIDELITY LATIN AMERICA F,55.86958917336161
2003-12-31,FIDELITY LATIN AMERICA F,23.66228335959277
2004-03-31,FIDELITY LATIN AMERICA F,-1.1039303945482437
2004-06-30,FIDELITY LATIN AMERICA F,-21.019259930468227
2004-12-31,FIDELITY LATIN AMERICA F,-57.75269235759699
2005-03-31,FIDELITY LATIN AMERICA F,-66.40926640926641
2005-06-30,FIDELITY LATIN AMERICA F,792.2553966918979
2005-12-31,FIDELITY LATIN AMERICA F,20.229486698751018
2006-03-31,FIDELITY LATIN AMERICA F,13.045456210055162
2006-06-30,FIDELITY LATIN AMERICA F,-18.61919953500508
2006-12-31,FIDELITY LATIN AMERICA F,14.996855119978122
1999-06-30,FIDELITY LOW PRICED STOC,13.59893570047741
1999-12-31,FIDELITY LOW PRICED STOC,-4.08951287871443
2000-03-31,FIDELITY LOW PRICED STOC,-2.6826141653947517
2000-06-30,FIDELITY LOW PRICED STOC,0.4288656926624922
2000-12-31,FIDELITY LOW PRICED STOC,-1.1055837252324652
2001-03-31,FIDELITY LOW PRICED STOC,-4.697209531365738
2001-06-30,FIDELITY LOW PRICED STOC,14.45301334815732
2001-12-31,FIDELITY LOW PRICED STOC,1.012088226522102
2002-03-31,FIDELITY LOW PRICED STOC,4.587569633559414
2002-06-30,FIDELITY LOW PRICED STOC,-1.8828603827574932
2002-12-31,FIDELITY LOW PRICED STOC,-14.047882618692592
2003-03-31,FIDELITY LOW PRICED STOC,-5.505246776918479
2003-06-30,FIDELITY LOW PRICED STOC,18.315248602902503
2003-12-31,FIDELITY LOW PRICED STOC,22.68306565600924
2004-03-31,FIDELITY LOW PRICED STOC,-1.478435733862821
2004-06-30,FIDELITY LOW PRICED STOC,0.8581975840398715
2004-12-31,FIDELITY LOW PRICED STOC,8.632947024925945
2005-03-31,FIDELITY LOW PRICED STOC,-4.7679094621271565
2005-06-30,FIDELITY LOW PRICED STOC,-1.4275422361274543
2005-12-31,FIDELITY LOW PRICED STOC,8.002936833706759
2006-03-31,FIDELITY LOW PRICED STOC,9.466146280951362
2006-06-30,FIDELITY LOW PRICED STOC,-8.918164290842858
2006-12-31,FIDELITY LOW PRICED STOC,9.835347222250928
1999-06-30,FIDELITY MAGELLAN FUND,3.8436475856634207
1999-12-31,FIDELITY MAGELLAN FUND,2.685925190330996
2000-03-31,FIDELITY MAGELLAN FUND,15.901881202280501
2000-06-30,FIDELITY MAGELLAN FUND,-17.894007393029142
2000-12-31,FIDELITY MAGELLAN FUND,-13.556587646478677
2001-03-31,FIDELITY MAGELLAN FUND,-19.48263278535842
2001-06-30,FIDELITY MAGELLAN FUND,16.436949453726715
2001-12-31,FIDELITY MAGELLAN FUND,-1.8243622986837733
2002-03-31,FIDELITY MAGELLAN FUND,1.0902927929759119
2002-06-30,FIDELITY MAGELLAN FUND,-9.90374133460165
2002-12-31,FIDELITY MAGELLAN FUND,-7.877042761631742
2003-03-31,FIDELITY MAGELLAN FUND,-2.072037389083865
2003-06-30,FIDELITY MAGELLAN FUND,14.334019284511266
2003-12-31,FIDELITY MAGELLAN FUND,9.197204152335402
2004-03-31,FIDELITY MAGELLAN FUND,1.144102009203122
2004-06-30,FIDELITY MAGELLAN FUND,1.7337448541819591
2004-12-31,FIDELITY MAGELLAN FUND,4.79174596956957
2005-03-31,FIDELITY MAGELLAN FUND,-2.0084534178465248
2005-06-30,FIDELITY MAGELLAN FUND,-0.31751338859069783
2005-12-31,FIDELITY MAGELLAN FUND,6.065463899245307
2006-03-31,FIDELITY MAGELLAN FUND,5.160371907534863
2006-06-30,FIDELITY MAGELLAN FUND,-6.351488295054584
2006-12-31,FIDELITY MAGELLAN FUND,3.2536497202104506
1999-06-30,FIDELITY MID CAPITAL STO,9.494726369909689
1999-12-31,FIDELITY MID CAPITAL STO,34.008616535228455
2000-03-31,FIDELITY MID CAPITAL STO,-1.5845056902157317
2000-06-30,FIDELITY MID CAPITAL STO,3.695705396301781
2000-12-31,FIDELITY MID CAPITAL STO,-22.735133508395712
2001-03-31,FIDELITY MID CAPITAL STO,-18.40468443372333
2001-06-30,FIDELITY MID CAPITAL STO,35.069059574137604
2001-12-31,FIDELITY MID CAPITAL STO,-24.777039752424972
2002-03-31,FIDELITY MID CAPITAL STO,-0.7183193756758844
2002-06-30,FIDELITY MID CAPITAL STO,-10.658555171662854
2002-12-31,FIDELITY MID CAPITAL STO,-3.3080819764041016
2003-03-31,FIDELITY MID CAPITAL STO,-3.881096874560652
2003-06-30,FIDELITY MID CAPITAL STO,14.348601990928108
2003-12-31,FIDELITY MID CAPITAL STO,17.108330032347794
2004-03-31,FIDELITY MID CAPITAL STO,-0.23309478838402817
2004-06-30,FIDELITY MID CAPITAL STO,-3.17900357635678
2004-12-31,FIDELITY MID CAPITAL STO,10.058847627797237
2005-03-31,FIDELITY MID CAPITAL STO,-17.197656488964046
2005-06-30,FIDELITY MID CAPITAL STO,3.240541614717455
2005-12-31,FIDELITY MID CAPITAL STO,-0.46512955927872235
2006-03-31,FIDELITY MID CAPITAL STO,5.4858824087359155
2006-06-30,FIDELITY MID CAPITAL STO,-5.638214340563497
2006-12-31,FIDELITY MID CAPITAL STO,-0.5861119585557042
1999-06-30,FIDELITY NEW MILLENNIUM,-0.3623333101111048
1999-12-31,FIDELITY NEW MILLENNIUM,6.563321815069051
2000-03-31,FIDELITY NEW MILLENNIUM,2.1946012451621124
2000-06-30,FIDELITY NEW MILLENNIUM,15.836814916510347
2000-12-31,FIDELITY NEW MILLENNIUM,-27.533604862140805
2001-03-31,FIDELITY NEW MILLENNIUM,-22.813849549834796
2001-06-30,FIDELITY NEW MILLENNIUM,8.834018242834754
2001-12-31,FIDELITY NEW MILLENNIUM,-5.332065445710484
2002-03-31,FIDELITY NEW MILLENNIUM,3.183255123796708
2002-06-30,FIDELITY NEW MILLENNIUM,-6.2527268759294525
2002-12-31,FIDELITY NEW MILLENNIUM,-12.494204418956938
2003-03-31,FIDELITY NEW MILLENNIUM,0.3589630859267435
2003-06-30,FIDELITY NEW MILLENNIUM,7.57889943331694
2003-12-31,FIDELITY NEW MILLENNIUM,25.035850803927058
2004-03-31,FIDELITY NEW MILLENNIUM,-1.3080653098950348
2004-06-30,FIDELITY NEW MILLENNIUM,10.27986846875623
2004-12-31,FIDELITY NEW MILLENNIUM,16.225781845341537
2005-03-31,FIDELITY NEW MILLENNIUM,3.847484435086611
2005-06-30,FIDELITY NEW MILLENNIUM,-13.326144881774749
2005-12-31,FIDELITY NEW MILLENNIUM,17.65888139409928
2006-03-31,FIDELITY NEW MILLENNIUM,-7.134329225368228
2006-06-30,FIDELITY NEW MILLENNIUM,2.9418899730422714
2006-12-31,FIDELITY NEW MILLENNIUM,8.672113993520004
1999-06-30,FIDELITY OTC PORTFOLIO,-9.580256848937879
1999-12-31,FIDELITY OTC PORTFOLIO,46.47375954967336
2000-03-31,FIDELITY OTC PORTFOLIO,25.29240590884065
2000-06-30,FIDELITY OTC PORTFOLIO,-20.152967550787405
2000-12-31,FIDELITY OTC PORTFOLIO,-33.08025047486682
2001-03-31,FIDELITY OTC PORTFOLIO,-13.577406588968158
2001-06-30,FIDELITY OTC PORTFOLIO,8.591702526935636
2001-12-31,FIDELITY OTC PORTFOLIO,-16.31060309427094
2002-03-31,FIDELITY OTC PORTFOLIO,1.6026202727885681
2002-06-30,FIDELITY OTC PORTFOLIO,-19.192981774856566
2002-12-31,FIDELITY OTC PORTFOLIO,-4.911073818263106
2003-03-31,FIDELITY OTC PORTFOLIO,-2.4737094045555437
2003-06-30,FIDELITY OTC PORTFOLIO,12.593939888384135
2003-12-31,FIDELITY OTC PORTFOLIO,10.907324362349694
2004-03-31,FIDELITY OTC PORTFOLIO,-5.163103665628147
2004-06-30,FIDELITY OTC PORTFOLIO,-3.1095282920060496
2004-12-31,FIDELITY OTC PORTFOLIO,1.36982640607389
2005-03-31,FIDELITY OTC PORTFOLIO,4.301761605425698
2005-06-30,FIDELITY OTC PORTFOLIO,17.657780065570464
2005-12-31,FIDELITY OTC PORTFOLIO,11.588934982186656
2006-03-31,FIDELITY OTC PORTFOLIO,-3.613673793252182
2006-06-30,FIDELITY OTC PORTFOLIO,-6.657924371977943
2006-12-31,FIDELITY OTC PORTFOLIO,-0.10182162517542949
1999-06-30,FIDELITY OVERSEAS FUND,3.5862077626860978
1999-12-31,FIDELITY OVERSEAS FUND,0.8033568085016753
2000-03-31,FIDELITY OVERSEAS FUND,4.490625501146978
2000-06-30,FIDELITY OVERSEAS FUND,-6.468004644613738
2000-12-31,FIDELITY OVERSEAS FUND,-6.458979278678009
2001-03-31,FIDELITY OVERSEAS FUND,-15.082632612591995
2001-06-30,FIDELITY OVERSEAS FUND,-3.9536331769736366
2001-12-31,FIDELITY OVERSEAS FUND,-6.403767513575118
2002-03-31,FIDELITY OVERSEAS FUND,-1.3462674807957395
2002-06-30,FIDELITY OVERSEAS FUND,-19.74161296701389
2002-12-31,FIDELITY OVERSEAS FUND,-2.3081514519814545
2003-03-31,FIDELITY OVERSEAS FUND,-4.074838625118777
2003-06-30,FIDELITY OVERSEAS FUND,14.978719334321655
2003-12-31,FIDELITY OVERSEAS FUND,39.861003341221675
2004-03-31,FIDELITY OVERSEAS FUND,6.847173385715602
2004-06-30,FIDELITY OVERSEAS FUND,-4.727466772917442
2004-12-31,FIDELITY OVERSEAS FUND,6.836030247820999
2005-03-31,FIDELITY OVERSEAS FUND,6.081990437400377
2005-06-30,FIDELITY OVERSEAS FUND,-17.012648641192488
2005-12-31,FIDELITY OVERSEAS FUND,28.495808815008434
2006-03-31,FIDELITY OVERSEAS FUND,60.14638484908655
2006-06-30,FIDELITY OVERSEAS FUND,-32.2656796578146
2006-12-31,FIDELITY OVERSEAS FUND,23.849491778921383
1999-06-30,FIDELITY PURITAN FUND,2.55445736755632
1999-12-31,FIDELITY PURITAN FUND,-10.356709193665717
2000-03-31,FIDELITY PURITAN FUND,1.3055007042142934
2000-06-30,FIDELITY PURITAN FUND,-12.88706387441326
2000-12-31,FIDELITY PURITAN FUND,-8.96278116069721
2001-03-31,FIDELITY PURITAN FUND,-7.93872788146695
2001-06-30,FIDELITY PURITAN FUND,5.531418704947017
2001-12-31,FIDELITY PURITAN FUND,-9.458239541465138
2002-03-31,FIDELITY PURITAN FUND,9.300879482002136
2002-06-30,FIDELITY PURITAN FUND,-8.033661385453454
2002-12-31,FIDELITY PURITAN FUND,-13.950430884132233
2003-03-31,FIDELITY PURITAN FUND,-7.888554198826232
2003-06-30,FIDELITY PURITAN FUND,15.51027307533024
2003-12-31,FIDELITY PURITAN FUND,18.611947622828108
2004-03-31,FIDELITY PURITAN FUND,-2.4938121219194422
2004-06-30,FIDELITY PURITAN FUND,-2.6240897812231445
2004-12-31,FIDELITY PURITAN FUND,4.326833499054392
2005-03-31,FIDELITY PURITAN FUND,-0.05334315873990375
2005-06-30,FIDELITY PURITAN FUND,-2.233445141714735
2005-12-31,FIDELITY PURITAN FUND,3.976807376466825
2006-03-31,FIDELITY PURITAN FUND,7.287256631874861
2006-06-30,FIDELITY PURITAN FUND,-5.3742771744206665
2006-12-31,FIDELITY PURITAN FUND,14.25389028462408
1999-06-30,FIDELITY REAL ESTATE INV,9.892053923897198
1999-12-31,FIDELITY REAL ESTATE INV,-10.073542110413907
2000-03-31,FIDELITY REAL ESTATE INV,32.31273914070222
2000-06-30,FIDELITY REAL ESTATE INV,10.583503960452582
2000-12-31,FIDELITY REAL ESTATE INV,-18.95530425417339
2001-03-31,FIDELITY REAL ESTATE INV,0.41649743381456245
2001-06-30,FIDELITY REAL ESTATE INV,8.994035843769998
2001-12-31,FIDELITY REAL ESTATE INV,-4.038694231344484
2002-03-31,FIDELITY REAL ESTATE INV,16.006171366946493
2002-06-30,FIDELITY REAL ESTATE INV,3.0568514503069926
2002-12-31,FIDELITY REAL ESTATE INV,-16.031102504618495
2003-03-31,FIDELITY REAL ESTATE INV,6.051135454914288
2003-06-30,FIDELITY REAL ESTATE INV,10.246736881407614
2003-12-31,FIDELITY REAL ESTATE INV,28.193178404308544
2004-03-31,FIDELITY REAL ESTATE INV,-4.171780729213861
2004-06-30,FIDELITY REAL ESTATE INV,-7.007512724434932
2004-12-31,FIDELITY REAL ESTATE INV,5.905004091640363
2005-03-31,FIDELITY REAL ESTATE INV,-14.63917408459999
2005-06-30,FIDELITY REAL ESTATE INV,12.162250530951328
2005-12-31,FIDELITY REAL ESTATE INV,4.188568010007087
2006-03-31,FIDELITY REAL ESTATE INV,12.801463526973919
2006-06-30,FIDELITY REAL ESTATE INV,-4.480025627670513
2006-12-31,FIDELITY REAL ESTATE INV,14.870626898261236
1999-06-30,FIDELITY SEL AIR TRAN PO,-4.248330364290716
1999-12-31,FIDELITY SEL AIR TRAN PO,-14.132026685512
2000-03-31,FIDELITY SEL AIR TRAN PO,-3.3565221590558583
2000-06-30,FIDELITY SEL AIR TRAN PO,-2.2644663151941966
2000-12-31,FIDELITY SEL AIR TRAN PO,12.953872213942619
2001-03-31,FIDELITY SEL AIR TRAN PO,-14.83775572507852
2001-06-30,FIDELITY SEL AIR TRAN PO,15.631245112520622
2001-12-31,FIDELITY SEL AIR TRAN PO,-19.52300769311153
2002-03-31,FIDELITY SEL AIR TRAN PO,37.47070001365434
2002-06-30,FIDELITY SEL AIR TRAN PO,-17.086057184844787
2002-12-31,FIDELITY SEL AIR TRAN PO,-13.448304965536643
2003-03-31,FIDELITY SEL AIR TRAN PO,-9.711628104076624
2003-06-30,FIDELITY SEL AIR TRAN PO,21.003226752713424
2003-12-31,FIDELITY SEL AIR TRAN PO,-0.9980165289256268
2004-03-31,FIDELITY SEL AIR TRAN PO,1.5819868372284112
2004-06-30,FIDELITY SEL AIR TRAN PO,3.932423270728357
2004-12-31,FIDELITY SEL AIR TRAN PO,10.985880190155408
2005-03-31,FIDELITY SEL AIR TRAN PO,5.075142447685684
2005-06-30,FIDELITY SEL AIR TRAN PO,-8.237935940084592
2005-12-31,FIDELITY SEL AIR TRAN PO,19.419022215519743
2006-03-31,FIDELITY SEL AIR TRAN PO,0.8041353313993289
2006-06-30,FIDELITY SEL AIR TRAN PO,-2.5864055697567054
2006-12-31,FIDELITY SEL AIR TRAN PO,10.401863041835265
1999-06-30,FIDELITY SEL AUTOMOTIVE,14.149476154792366
1999-12-31,FIDELITY SEL AUTOMOTIVE,-17.479881428379286
2000-03-31,FIDELITY SEL AUTOMOTIVE,17.120860604726396
2000-06-30,FIDELITY SEL AUTOMOTIVE,-13.644373530184485
2000-12-31,FIDELITY SEL AUTOMOTIVE,0.39229072056830494
2001-03-31,FIDELITY SEL AUTOMOTIVE,-4.047644858799939
2001-06-30,FIDELITY SEL AUTOMOTIVE,33.950547922242755
2001-12-31,FIDELITY SEL AUTOMOTIVE,-16.706258517748708
2002-03-31,FIDELITY SEL AUTOMOTIVE,12.499268560884978
2002-06-30,FIDELITY SEL AUTOMOTIVE,-8.150138132066727
2002-12-31,FIDELITY SEL AUTOMOTIVE,-2.529918160727063
2003-03-31,FIDELITY SEL AUTOMOTIVE,-7.0238676097285415
2003-06-30,FIDELITY SEL AUTOMOTIVE,20.628800237283134
2003-12-31,FIDELITY SEL AUTOMOTIVE,24.71230436696953
2004-03-31,FIDELITY SEL AUTOMOTIVE,-12.12764036829753
2004-06-30,FIDELITY SEL AUTOMOTIVE,-11.785761769211234
2004-12-31,FIDELITY SEL AUTOMOTIVE,5.101993833425189
2005-03-31,FIDELITY SEL AUTOMOTIVE,-12.191163155077508
2005-06-30,FIDELITY SEL AUTOMOTIVE,-1.646697296000222
2005-12-31,FIDELITY SEL AUTOMOTIVE,4.653117509013663
2006-03-31,FIDELITY SEL AUTOMOTIVE,-0.5560499055729003
2006-06-30,FIDELITY SEL AUTOMOTIVE,5.62557105209505
2006-12-31,FIDELITY SEL AUTOMOTIVE,-8.60237695547708
2000-03-31,FIDELITY SEL BANKING POR,-19.672650750008835
2000-06-30,FIDELITY SEL BANKING POR,-9.48906798734097
2000-12-31,FIDELITY SEL BANKING POR,13.023523395551015
2001-03-31,FIDELITY SEL BANKING POR,-6.376261183492024
2001-06-30,FIDELITY SEL BANKING POR,0.14748333101798244
2001-12-31,FIDELITY SEL BANKING POR,-8.569455080559193
2002-03-31,FIDELITY SEL BANKING POR,9.49736683637161
2002-06-30,FIDELITY SEL BANKING POR,-7.7881063603808505
2002-12-31,FIDELITY SEL BANKING POR,-18.93019229005067
2003-03-31,FIDELITY SEL BANKING POR,-5.233629757078282
2003-06-30,FIDELITY SEL BANKING POR,14.87556440050504
2003-12-31,FIDELITY SEL BANKING POR,16.223587338010073
2004-03-31,FIDELITY SEL BANKING POR,2.622101018313595
2004-06-30,FIDELITY SEL BANKING POR,-5.2128574742799065
2004-12-31,FIDELITY SEL BANKING POR,9.149533081099218
2005-03-31,FIDELITY SEL BANKING POR,-5.794030467188153
2005-06-30,FIDELITY SEL BANKING POR,-0.003225254270580475
2005-12-31,FIDELITY SEL BANKING POR,3.758647336487048
2006-03-31,FIDELITY SEL BANKING POR,5.9559665613997925
2006-06-30,FIDELITY SEL BANKING POR,-5.612410315552116
2006-12-31,FIDELITY SEL BANKING POR,0.9843912705779078
1999-06-30,FIDELITY SEL BIOTECHNOLO,-6.23129610360962
1999-12-31,FIDELITY SEL BIOTECHNOLO,20.406638351110722
2000-03-31,FIDELITY SEL BIOTECHNOLO,-20.074951849626547
2000-06-30,FIDELITY SEL BIOTECHNOLO,11.436425471540645
2000-12-31,FIDELITY SEL BIOTECHNOLO,0.2500652434072781
2001-03-31,FIDELITY SEL BIOTECHNOLO,-38.63001059358234
2001-06-30,FIDELITY SEL BIOTECHNOLO,24.936864398128286
2001-12-31,FIDELITY SEL BIOTECHNOLO,6.08026169728038
2002-03-31,FIDELITY SEL BIOTECHNOLO,-22.56862239354148
2002-06-30,FIDELITY SEL BIOTECHNOLO,-33.702511180847225
2002-12-31,FIDELITY SEL BIOTECHNOLO,12.354947130221444
2003-03-31,FIDELITY SEL BIOTECHNOLO,16.765138884554865
2003-06-30,FIDELITY SEL BIOTECHNOLO,16.707842936061017
2003-12-31,FIDELITY SEL BIOTECHNOLO,16.098567699398444
2004-03-31,FIDELITY SEL BIOTECHNOLO,-6.993019789009133
2004-06-30,FIDELITY SEL BIOTECHNOLO,-1.9639492413891457
2004-12-31,FIDELITY SEL BIOTECHNOLO,-10.443629273164115
2005-03-31,FIDELITY SEL BIOTECHNOLO,-14.483040619938395
2005-06-30,FIDELITY SEL BIOTECHNOLO,20.61516470969797
2005-12-31,FIDELITY SEL BIOTECHNOLO,-7.001727665705955
2006-03-31,FIDELITY SEL BIOTECHNOLO,5.605298615197754
2006-06-30,FIDELITY SEL BIOTECHNOLO,-1.8294985413485172
2006-12-31,FIDELITY SEL BIOTECHNOLO,-5.480304936078489
1999-06-30,FIDELITY SEL BROKERAGE&I,3.8805479068835744
1999-12-31,FIDELITY SEL BROKERAGE&I,6.736305492768464
2000-03-31,FIDELITY SEL BROKERAGE&I,6.912963384742822
2000-12-31,FIDELITY SEL BROKERAGE&I,0.8125707814269565
2001-03-31,FIDELITY SEL BROKERAGE&I,-18.44916945318551
2001-06-30,FIDELITY SEL BROKERAGE&I,4.973470088709397
2001-12-31,FIDELITY SEL BROKERAGE&I,-5.777590914739752
2002-03-31,FIDELITY SEL BROKERAGE&I,7.823549362204332
2002-06-30,FIDELITY SEL BROKERAGE&I,-15.277694486090281
2002-12-31,FIDELITY SEL BROKERAGE&I,-10.310113490684024
2003-03-31,FIDELITY SEL BROKERAGE&I,-7.27427035938234
2003-06-30,FIDELITY SEL BROKERAGE&I,22.365254730062205
2003-12-31,FIDELITY SEL BROKERAGE&I,13.307996571634643
2004-03-31,FIDELITY SEL BROKERAGE&I,9.946532980170605
2004-06-30,FIDELITY SEL BROKERAGE&I,-18.425641909357235
2004-12-31,FIDELITY SEL BROKERAGE&I,0.03834161427700966
2005-03-31,FIDELITY SEL BROKERAGE&I,-6.279190060699717
2005-06-30,FIDELITY SEL BROKERAGE&I,14.020392421539807
2005-12-31,FIDELITY SEL BROKERAGE&I,7.138478743663171
2006-03-31,FIDELITY SEL BROKERAGE&I,3.2445712467671117
2006-06-30,FIDELITY SEL BROKERAGE&I,-7.084029196679981
2006-12-31,FIDELITY SEL BROKERAGE&I,63.180698926003274
1999-06-30,FIDELITY SEL BUSINESS SE,9.449444965557472
1999-12-31,FIDELITY SEL BUSINESS SE,33.073938134423834
2000-03-31,FIDELITY SEL BUSINESS SE,-12.002109805374351
2000-06-30,FIDELITY SEL BUSINESS SE,-5.820784444127755
2000-12-31,FIDELITY SEL BUSINESS SE,-22.34757413229764
2001-03-31,FIDELITY SEL BUSINESS SE,-13.271305808619244
2001-06-30,FIDELITY SEL BUSINESS SE,25.507366263762993
2001-12-31,FIDELITY SEL BUSINESS SE,19.227900176198858
2002-03-31,FIDELITY SEL BUSINESS SE,-3.183972538291333
2002-06-30,FIDELITY SEL BUSINESS SE,-23.423938230887252
2002-12-31,FIDELITY SEL BUSINESS SE,-22.292855375162972
2003-03-31,FIDELITY SEL BUSINESS SE,10.178381732797655
2003-06-30,FIDELITY SEL BUSINESS SE,12.38534064124046
2003-12-31,FIDELITY SEL BUSINESS SE,24.16884435937228
2004-03-31,FIDELITY SEL BUSINESS SE,-7.718975971255334
2004-06-30,FIDELITY SEL BUSINESS SE,-9.611708262126792
2004-12-31,FIDELITY SEL BUSINESS SE,7.2782274076052795
2005-03-31,FIDELITY SEL BUSINESS SE,-0.3625069808244312
2005-06-30,FIDELITY SEL BUSINESS SE,0.313111489173921
2005-12-31,FIDELITY SEL BUSINESS SE,10.394507181261325
2006-03-31,FIDELITY SEL BUSINESS SE,25.577047468993246
2006-06-30,FIDELITY SEL BUSINESS SE,-10.456815106122114
1999-06-30,FIDELITY SEL CHEMICAL PO,19.023034487556735
1999-12-31,FIDELITY SEL CHEMICAL PO,-7.016550797585038
2000-03-31,FIDELITY SEL CHEMICAL PO,4.008100931346347
2000-06-30,FIDELITY SEL CHEMICAL PO,-13.64863175389955
2000-12-31,FIDELITY SEL CHEMICAL PO,13.183823449711122
2001-03-31,FIDELITY SEL CHEMICAL PO,-5.843958920476807
2001-06-30,FIDELITY SEL CHEMICAL PO,-8.436293258280786
2001-12-31,FIDELITY SEL CHEMICAL PO,1.7765402073322099
2002-03-31,FIDELITY SEL CHEMICAL PO,-8.706893594639704
2002-06-30,FIDELITY SEL CHEMICAL PO,0.5072446751050848
2002-12-31,FIDELITY SEL CHEMICAL PO,-10.809643577744128
2003-03-31,FIDELITY SEL CHEMICAL PO,-4.31473922902493
2003-06-30,FIDELITY SEL CHEMICAL PO,6.012597580140279
2003-12-31,FIDELITY SEL CHEMICAL PO,18.70306835521774
2004-03-31,FIDELITY SEL CHEMICAL PO,-7.5543153714056634
2004-06-30,FIDELITY SEL CHEMICAL PO,8.743959584126522
2004-12-31,FIDELITY SEL CHEMICAL PO,13.425502064904524
2005-03-31,FIDELITY SEL CHEMICAL PO,1.5006113939948935
2005-06-30,FIDELITY SEL CHEMICAL PO,-2.21027501550839
2005-12-31,FIDELITY SEL CHEMICAL PO,-0.36533182625545396
2006-03-31,FIDELITY SEL CHEMICAL PO,6.9824688482486446
2006-06-30,FIDELITY SEL CHEMICAL PO,-1.4132643635691915
2006-12-31,FIDELITY SEL CHEMICAL PO,0.737631884010048
1999-06-30,FIDELITY SEL COMPUTERS P,-7.237111816853835
1999-12-31,FIDELITY SEL COMPUTERS P,19.561783881238128
